Cosine,Cos_min_bigr,Cos_max_bigr,Cos_min_trig,Cos_max_trig
0.47382572293281555,-0.046864286065101624,0.5232534408569336,-0.051300205290317535,0.48484092950820923
0.7023622393608093,0.02218647301197052,0.4587623178958893,0.01352452952414751,0.42334622144699097
0.5107308626174927,0.03184598311781883,0.4138330817222595,0.013503058813512325,0.41864797472953796
0.5898908376693726,-0.03615877404808998,0.7207882404327393,-0.058403804898262024,0.7561601996421814
0.792055070400238,0.03325429931282997,0.4218132793903351,0.015475415624678135,0.42638570070266724
0.6718270182609558,0.07957340031862259,0.6399398446083069,0.005639329086989164,0.5563393235206604
0.6615869998931885,0.0372159481048584,0.383073627948761,0.02746249921619892,0.34624868631362915
0.4811335802078247,0.06668396294116974,0.5605251789093018,0.04625996574759483,0.5231593251228333
0.39447975158691406,0.08932377398014069,0.48346075415611267,0.05610629916191101,0.4518861770629883
0.655427098274231,0.056596774607896805,0.3123303949832916,0.07939181476831436,0.2915336787700653
0.6334903240203857,0.033454496413469315,0.6854096055030823,0.07674667984247208,0.711814820766449
0.5853652358055115,0.1389581561088562,0.5374811291694641,0.16199669241905212,0.5303274393081665
0.613816499710083,0.18573905527591705,0.6626026034355164,0.2475019246339798,0.6378528475761414
0.6070153117179871,-0.07576034218072891,0.5534988045692444,-0.044817760586738586,0.5138294100761414
0.5710845589637756,0.09957841038703918,0.5151920914649963,0.13185366988182068,0.501570463180542
0.7538696527481079,-0.23465187847614288,0.481085866689682,0.025816502049565315,0.42591047286987305
0.43953683972358704,-0.002080099657177925,0.42449867725372314,-0.0076746768318116665,0.4149610102176666
0.43230560421943665,-0.015785085037350655,0.3424157202243805,0.06007681041955948,0.3685978353023529
0.43261098861694336,0.1627248227596283,0.4446154832839966,0.15736475586891174,0.4296469986438751
0.39124205708503723,0.05243826285004616,0.5147547125816345,0.10721921920776367,0.48801788687705994
0.5724722743034363,0.061764590442180634,0.32434356212615967,0.02795824222266674,0.3723798394203186
0.6457300186157227,0.028320208191871643,0.2759028375148773,-0.03167625889182091,0.2978985607624054
0.4854896664619446,0.059434905648231506,0.579274594783783,0.06725329160690308,0.5402539372444153
0.35296544432640076,-0.024661961942911148,0.3850206434726715,-0.02797996625304222,0.44583743810653687
0.5927000641822815,0.016643568873405457,0.6215429306030273,0.1265629380941391,0.5262855291366577
0.3700556755065918,0.00684152077883482,0.3068124055862427,-0.00904162973165512,0.24760369956493378
0.582547664642334,0.09458766877651215,0.3945895731449127,0.026605121791362762,0.3805898129940033
0.6203368902206421,-0.10290153324604034,0.5522308349609375,-0.13556095957756042,0.5826038718223572
0.8084379434585571,-0.059257831424474716,0.3934547007083893,-0.046447187662124634,0.40719181299209595
0.6663533449172974,0.03973391652107239,0.3753255307674408,0.02562943659722805,0.35712307691574097
0.6789679527282715,0.10924715548753738,0.40488454699516296,0.08279265463352203,0.3959064781665802
0.5971542000770569,0.15216873586177826,0.5896787047386169,0.10903226584196091,0.5771022439002991
0.699757993221283,-0.06436391919851303,0.614345133304596,0.13624513149261475,0.5653798580169678
0.4883774518966675,0.163072869181633,0.663189172744751,0.056616708636283875,0.6001066565513611
0.5016322135925293,0.06114940345287323,0.586600661277771,0.05440475419163704,0.43645790219306946
0.6554258465766907,0.09775298088788986,0.37940675020217896,0.08754120022058487,0.3866165280342102
0.964853048324585,-0.03145064413547516,0.5269032120704651,-0.03680454567074776,0.48365265130996704
0.9740751385688782,-0.02878478728234768,0.5429768562316895,-0.029471585527062416,0.4909481704235077
0.34844672679901123,-0.01699712686240673,0.4046939015388489,-0.005590710788965225,0.35682615637779236
0.6347898244857788,0.09270889312028885,0.43709439039230347,0.12843182682991028,0.4051760733127594
0.5109705924987793,0.10162729024887085,0.32308968901634216,0.10708692669868469,0.28137215971946716
0.231765016913414,-0.06766554713249207,0.23761938512325287,-0.02091708593070507,0.26799529790878296
0.6458821892738342,0.26454290747642517,0.5968683958053589,0.31387612223625183,0.5665271878242493
0.6894641518592834,0.15092621743679047,0.641137957572937,0.12035045772790909,0.6492431163787842
0.523749589920044,-0.02002512663602829,0.38309863209724426,0.037462737411260605,0.3831993341445923
0.4071747660636902,-0.08452053368091583,0.3616020381450653,0.05519142001867294,0.3928668797016144
0.5490005016326904,0.11716921627521515,0.59183269739151,0.1031007245182991,0.55121248960495
0.6660721898078918,-0.10701582580804825,0.6398723125457764,0.0469047874212265,0.5751304626464844
0.7376263737678528,0.05788860470056534,0.5156742334365845,-0.0363241471350193,0.5026826858520508
0.6335309743881226,0.041027095168828964,0.3733890652656555,0.0333060622215271,0.35942763090133667
0.7140964865684509,0.06127309799194336,0.40008145570755005,0.03990874066948891,0.4658096432685852
0.6295960545539856,0.05404337868094444,0.3662046492099762,0.09036526083946228,0.30943116545677185
0.7769752740859985,0.04921458661556244,0.43436557054519653,0.0445370115339756,0.47658205032348633
0.4548496603965759,-0.005329327192157507,0.4022003710269928,0.0524112768471241,0.3990265130996704
0.6649215817451477,-0.02170610800385475,0.42024192214012146,0.045392222702503204,0.4163886606693268
0.6788721084594727,0.016945328563451767,0.4556392431259155,0.04289282113313675,0.40557023882865906
0.6363248825073242,-0.08801772445440292,0.6368885040283203,-0.046020179986953735,0.6327153444290161
0.6460784077644348,0.04939917102456093,0.6692259311676025,0.08537798374891281,0.6490129232406616
0.8128158450126648,-0.04740721732378006,0.5234991908073425,-0.05528406426310539,0.4879770874977112
0.6134228110313416,0.1041039451956749,0.4344343841075897,0.09765859693288803,0.4114927053451538
0.7281203866004944,0.012368317693471909,0.528573215007782,0.05366047844290733,0.4863438010215759
0.8025797009468079,0.1584475040435791,0.5194475054740906,0.14017453789710999,0.5053678750991821
0.6286599636077881,0.01222348865121603,0.41300642490386963,0.07325321435928345,0.40634292364120483
0.6211323142051697,0.029156478121876717,0.48983123898506165,0.02792653627693653,0.45910194516181946
0.6261105537414551,0.042316734790802,0.3098527789115906,0.024226777255535126,0.21477681398391724
0.5348265767097473,0.1280021071434021,0.5041597485542297,0.0958980843424797,0.5029869675636292
0.633293867111206,0.11828403919935226,0.5743988752365112,0.09778003394603729,0.4971434772014618
0.4486905634403229,0.044775981456041336,0.46035048365592957,0.060188427567481995,0.4630628824234009
0.5900270938873291,0.08977560698986053,0.41554316878318787,0.05217861756682396,0.38040637969970703
0.5121666789054871,0.13858027756214142,0.41442570090293884,0.10929176211357117,0.35623404383659363
0.6224804520606995,0.1177247017621994,0.4339195191860199,0.06387387216091156,0.43971067667007446
0.2930632531642914,0.08016077429056168,0.5081315040588379,0.061881739646196365,0.4999190866947174
0.7271960973739624,0.004419930744916201,0.540747344493866,0.05913254991173744,0.4858725666999817
0.41928985714912415,0.0015363311395049095,0.47722864151000977,0.04295695200562477,0.4799426794052124
0.7676374912261963,0.14494486153125763,0.4055023193359375,0.114759661257267,0.4447315037250519
0.7310544848442078,0.012888384982943535,0.42461827397346497,0.07942115515470505,0.39829766750335693
0.8129006624221802,0.03947507217526436,0.4688776433467865,0.03590461239218712,0.4713354706764221
0.5380045771598816,-0.00573834078386426,0.3877546787261963,-0.009678755886852741,0.3486800193786621
0.786421537399292,0.03574236109852791,0.5740653872489929,0.02956726960837841,0.4984765648841858
0.41025274991989136,-0.12184503674507141,0.3488357365131378,0.029838988557457924,0.3742222785949707
0.44002026319503784,0.08736789226531982,0.44066137075424194,0.08856523036956787,0.45653361082077026
0.7166674137115479,0.13530918955802917,0.3635469675064087,0.1470191776752472,0.38048774003982544
0.7302408814430237,0.15743255615234375,0.5831453204154968,0.15326417982578278,0.5376918911933899
0.7533982992172241,0.03215258568525314,0.3953956365585327,0.01937628537416458,0.34531041979789734
0.3914863169193268,0.23920762538909912,0.47855252027511597,0.31134292483329773,0.4574512541294098
0.38977229595184326,0.03646354377269745,0.29860857129096985,0.053230881690979004,0.2723773419857025
0.48005369305610657,0.2686505913734436,0.43768277764320374,0.17840799689292908,0.4111858308315277
0.37376996874809265,0.06059186905622482,0.2498825490474701,0.06466677784919739,0.23913052678108215
0.5920790433883667,0.025998061522841454,0.6121726632118225,0.013471359387040138,0.5134531259536743
0.7247682809829712,0.08985623717308044,0.4462745189666748,0.1315234750509262,0.44681358337402344
0.7401201128959656,0.07891310751438141,0.4158584773540497,0.10351686924695969,0.39594951272010803
0.7177802920341492,0.013727804645895958,0.3852534592151642,-0.011749534867703915,0.28486964106559753
0.677419900894165,0.05419262498617172,0.4374637305736542,0.07470008730888367,0.43162623047828674
0.6957744359970093,0.15393389761447906,0.495969295501709,0.07341567426919937,0.48531609773635864
0.7010527849197388,0.003665471915155649,0.4976278245449066,0.025241104885935783,0.5149510502815247
0.7125639319419861,0.07938899844884872,0.6116921305656433,0.0962907075881958,0.5477590560913086
0.7831040620803833,0.07184608280658722,0.40560483932495117,0.047315821051597595,0.3977850079536438
0.6886051297187805,0.15097516775131226,0.4693354070186615,0.20249831676483154,0.4728752672672272
0.5560047626495361,-0.032617781311273575,0.3429417312145233,-0.03938717767596245,0.33106786012649536
0.5214782357215881,0.15521417558193207,0.40316009521484375,0.1345425397157669,0.40226709842681885
0.6826080679893494,-0.21145696938037872,0.6709495186805725,-0.03891739621758461,0.6622738838195801
0.5658179521560669,0.05504671484231949,0.5634487867355347,0.04378167912364006,0.5256809592247009
0.4176121950149536,0.045158594846725464,0.5352081656455994,0.036867406219244,0.42503780126571655
0.7783216834068298,0.11739469319581985,0.361486554145813,0.14353889226913452,0.36381304264068604
0.66370689868927,0.07002148777246475,0.4827015995979309,0.07086268812417984,0.48434725403785706
0.7053437232971191,0.0038651402574032545,0.4388926327228546,-0.05299197882413864,0.4558628499507904
0.6928303241729736,0.04716871678829193,0.3380903899669647,0.05591858923435211,0.3604722023010254
0.6420855522155762,-0.014469508081674576,0.2839372456073761,-0.005827573128044605,0.27801457047462463
0.4949251413345337,0.029516298323869705,0.43637633323669434,0.04596095159649849,0.39463770389556885
0.594880998134613,0.07278823852539062,0.48447227478027344,-0.04724130406975746,0.4983358681201935
0.5664781928062439,0.18647831678390503,0.5507012009620667,0.143429234623909,0.5001171231269836
0.4861440360546112,0.1791592836380005,0.6623979210853577,0.06415761262178421,0.6507607698440552
0.6950355768203735,0.14657485485076904,0.3191089332103729,0.1156981810927391,0.2843104302883148
0.47907575964927673,0.02179003693163395,0.5091298222541809,-0.01028415746986866,0.4687918722629547
0.5569149255752563,0.1259533315896988,0.5787490606307983,0.1561952382326126,0.6280595660209656
0.3231183588504791,-0.08511766046285629,0.4346345365047455,-0.1232304498553276,0.3499664068222046
0.6149450540542603,-0.021255195140838623,0.4115085005760193,-0.0005552316433750093,0.4141860008239746
0.6377826929092407,-0.14567062258720398,0.6606904864311218,0.0981360599398613,0.6701740622520447
0.6172350645065308,0.1437883824110031,0.40651172399520874,0.12215714901685715,0.38376539945602417
0.6328557133674622,0.12358776479959488,0.6263620257377625,0.12520387768745422,0.5816830992698669
0.5265751481056213,0.18774153292179108,0.3627813458442688,0.19520334899425507,0.3429693281650543
0.5917180180549622,-0.01209668442606926,0.47010982036590576,-0.0020396034233272076,0.44478532671928406
0.8403024673461914,0.056365616619586945,0.5293638110160828,0.004523669835180044,0.5343872308731079
0.6113196611404419,0.02687888778746128,0.49230659008026123,0.014447188936173916,0.5340674519538879
0.6736994981765747,-0.05034591630101204,0.46897047758102417,0.030391022562980652,0.4385097324848175
0.33587685227394104,0.04521097615361214,0.38434144854545593,0.015355422161519527,0.29586362838745117
0.8560777306556702,0.15535496175289154,0.5323431491851807,0.11033668369054794,0.5166802406311035
0.5831468105316162,0.1539512723684311,0.3830505609512329,0.07344494014978409,0.40283650159835815
0.7830947041511536,0.18200956284999847,0.6287350654602051,0.20252491533756256,0.5596056580543518
0.2630869746208191,0.058740511536598206,0.3367486894130707,0.031660184264183044,0.3348379135131836
0.41946572065353394,0.09749940782785416,0.5490185618400574,0.062362607568502426,0.47842592000961304
0.48719456791877747,0.11419936269521713,0.4732513725757599,0.06261834502220154,0.42051413655281067
0.8637742400169373,0.10181988030672073,0.4828759431838989,0.10556381195783615,0.40299203991889954
0.6092184782028198,0.06836414337158203,0.6166470050811768,0.15921632945537567,0.625293493270874
0.4106440246105194,0.006922587752342224,0.38530707359313965,0.0575881190598011,0.34283679723739624
0.6910632848739624,0.11605346947908401,0.546685516834259,0.12388867139816284,0.5303351283073425
0.49402281641960144,0.011093758046627045,0.3820355534553528,0.029505707323551178,0.3611515462398529
0.3498665988445282,0.039332736283540726,0.40124621987342834,0.05057896301150322,0.36461859941482544
0.48150140047073364,-0.0034824591130018234,0.5314046740531921,-0.020489869639277458,0.519819438457489
0.4521658420562744,0.08786492049694061,0.42782357335090637,0.09984379261732101,0.4428909420967102
0.6894656419754028,0.10591038316488266,0.46571120619773865,0.14262156188488007,0.4739747643470764
0.5330626368522644,0.2141820341348648,0.5029088258743286,0.21425355970859528,0.47065651416778564
0.5308312773704529,0.04885898903012276,0.36357271671295166,0.09677322953939438,0.4048875868320465
0.4412936568260193,-0.11541539430618286,0.47129252552986145,0.05666252598166466,0.4479740560054779
0.7781661152839661,0.1527956873178482,0.5030841827392578,0.25889256596565247,0.39412233233451843
0.5388505458831787,0.1039469838142395,0.6009638905525208,0.18777121603488922,0.6603330373764038
0.6191704869270325,0.08832747489213943,0.3307315707206726,0.09787983447313309,0.3020259737968445
0.5467455983161926,0.018787534907460213,0.6452797055244446,0.13116823136806488,0.6117764115333557
0.4391656219959259,0.1264386624097824,0.4304467737674713,0.11844325065612793,0.4354066252708435
0.7890374660491943,-0.0024877218529582024,0.6900787949562073,0.07123442739248276,0.438601553440094
0.6256532073020935,0.07775693386793137,0.37356117367744446,0.12114851176738739,0.3381836414337158
0.6471745371818542,-0.06254888325929642,0.6470637321472168,0.1917400062084198,0.6264948844909668
0.6432892084121704,-0.00836621318012476,0.3922734558582306,0.1264890730381012,0.398823082447052
0.5261233448982239,0.004494712222367525,0.2850663661956787,0.04247749224305153,0.24537649750709534
0.7777100801467896,-0.014844461344182491,0.5738078951835632,-0.004422391764819622,0.4191558361053467
0.4270338714122772,0.1492471694946289,0.4630793035030365,0.1458093523979187,0.43251872062683105
0.46475085616111755,0.13847705721855164,0.5329172015190125,0.07509315758943558,0.5706409811973572
0.5144746899604797,0.032546620815992355,0.6224077343940735,0.026566896587610245,0.5008306503295898
0.4431506097316742,0.03721635043621063,0.4361843466758728,0.126705601811409,0.39388707280158997
0.4894097149372101,0.10373637825250626,0.541726291179657,0.15177612006664276,0.5712693929672241
0.4132230877876282,-0.06613720208406448,0.2180173397064209,-0.018959438428282738,0.23576943576335907
0.7410606145858765,0.009375035762786865,0.4577309787273407,0.04451173543930054,0.38433289527893066
0.6003997921943665,0.1898946762084961,0.6264441013336182,0.1283455491065979,0.635918140411377
0.7385724186897278,-0.03247896954417229,0.6444661021232605,0.09401517361402512,0.6778355836868286
0.573399007320404,0.3073486387729645,0.7074844837188721,0.23208339512348175,0.6657781004905701
0.33285975456237793,0.043232738971710205,0.4960763156414032,0.02495700679719448,0.44350090622901917
0.5112643241882324,0.03264489024877548,0.554991602897644,0.020040513947606087,0.4953446090221405
0.5577457547187805,-0.04299909994006157,0.6039831638336182,0.18949592113494873,0.5416934490203857
0.5312196016311646,0.035272836685180664,0.3752109408378601,0.09225346148014069,0.37415221333503723
0.7330793738365173,0.09003635495901108,0.6300215721130371,0.1795499175786972,0.597266435623169
0.5689169764518738,-0.006575992796570063,0.30557355284690857,-0.026351558044552803,0.2816440165042877
0.5820769667625427,0.058410562574863434,0.4403854012489319,0.028402136638760567,0.44512322545051575
0.7312886118888855,0.017645668238401413,0.44015318155288696,0.005743369925767183,0.3991730809211731
0.6778669953346252,0.02223774790763855,0.4764575958251953,-0.0033336763735860586,0.495003879070282
0.6377015113830566,-0.054306332021951675,0.639215350151062,-0.06218434497714043,0.742672324180603
0.8656638264656067,0.08998916298151016,0.48466894030570984,0.13363017141819,0.5261644721031189
0.8736012578010559,0.053684234619140625,0.3909807801246643,0.0815659612417221,0.3695596754550934
0.6577568054199219,0.05790850892663002,0.39456045627593994,0.11985163390636444,0.44817468523979187
0.4510052800178528,0.15808866918087006,0.5596998333930969,0.10894722491502762,0.529001772403717
0.6067212224006653,0.12513667345046997,0.41878941655158997,0.07539891451597214,0.45340660214424133
0.8151595592498779,0.17396697402000427,0.5806487202644348,0.14812462031841278,0.5383101105690002
